instance_id,source,bitstring,count,probability,energy,raw_feasible,onehot_violation_count,capacity_violation_count,task_id,backend,exact_energy,energy_gap,normalized_score,quality_gate_pass,near_quality_gate_pass,classical_reach_all_pass,classical_reach_feasible_pass,strict_improvement_all_pass,strict_improvement_feasible_pass,strict_improvement_pass,bqm_energy,threshold_all,threshold_feasible,meets_quality_threshold,strictly_below_threshold
seed2027_c4_v2_tight,hardware,0000,135,0.1318359375,1196.7864590378604,False,0,1,2608020038518531868,Dongling,0.394513299763787,1196.3919457380966,9.809192032463567,False,False,False,False,False,False,False,1196.7864590378604,0.394513299763787,0.394513299763787,False,False
seed2027_c4_v2_tight,hardware,1111,109,0.1064453125,1196.7864590378604,False,0,1,2608020038518531868,Dongling,0.394513299763787,1196.3919457380966,9.809192032463567,False,False,False,False,False,False,False,1196.7864590378604,0.394513299763787,0.394513299763787,False,False
seed2027_c4_v2_tight,hardware,1100,87,0.0849609375,49.98424631633134,False,0,1,2608020038518531868,Dongling,0.394513299763787,49.58973301656755,0.4065851627728994,False,False,False,False,False,False,False,49.98424631633134,0.394513299763787,0.394513299763787,False,False
seed2027_c4_v2_tight,hardware,0011,76,0.07421875,49.98424631633134,False,0,1,2608020038518531868,Dongling,0.394513299763787,49.58973301656755,0.4065851627728994,False,False,False,False,False,False,False,49.98424631633134,0.394513299763787,0.394513299763787,False,False
seed2027_c4_v2_tight,hardware,1101,75,0.0732421875,194.64752700069585,False,0,1,2608020038518531868,Dongling,0.394513299763787,194.25301370093206,1.5926763140332492,False,False,False,False,False,False,False,194.64752700069585,0.394513299763787,0.394513299763787,False,False
seed2027_c4_v2_tight,hardware,1110,67,0.0654296875,50.08465895010363,False,0,1,2608020038518531868,Dongling,0.394513299763787,49.69014565033984,0.40740844381442315,False,False,False,False,False,False,False,50.08465895010363,0.394513299763787,0.394513299763787,False,False
seed2027_c4_v2_tight,hardware,0111,66,0.064453125,768.1265832063636,False,0,1,2608020038518531868,Dongling,0.394513299763787,767.7320699065999,6.294618857993519,False,False,False,False,False,False,False,768.1265832063636,0.394513299763787,0.394513299763787,False,False
seed2027_c4_v2_tight,hardware,0101,60,0.05859375,50.20769942176662,False,0,1,2608020038518531868,Dongling,0.394513299763787,49.81318612200283,0.4084172500159415,False,False,False,False,False,False,False,50.20769942176662,0.394513299763787,0.394513299763787,False,False
seed2027_c4_v2_tight,hardware,1000,57,0.0556640625,768.1265832063636,False,0,1,2608020038518531868,Dongling,0.394513299763787,767.7320699065999,6.294618857993519,False,False,False,False,False,False,False,768.1265832063636,0.394513299763787,0.394513299763787,False,False
seed2027_c4_v2_tight,hardware,0100,56,0.0546875,194.51414891855916,False,0,1,2608020038518531868,Dongling,0.394513299763787,194.11963561879537,1.5915827499840585,False,False,False,False,False,False,False,194.51414891855916,0.394513299763787,0.394513299763787,False,False
seed2027_c4_v2_tight,hardware,0001,50,0.048828125,50.08465895010363,False,0,1,2608020038518531868,Dongling,0.394513299763787,49.69014565033984,0.40740844381442315,False,False,False,False,False,False,False,50.08465895010363,0.394513299763787,0.394513299763787,False,False
seed2027_c4_v2_tight,hardware,0010,49,0.0478515625,194.64752700069585,False,0,1,2608020038518531868,Dongling,0.394513299763787,194.25301370093206,1.5926763140332492,False,False,False,False,False,False,False,194.64752700069585,0.394513299763787,0.394513299763787,False,False
seed2027_c4_v2_tight,hardware,1011,46,0.044921875,194.51414891855916,False,0,1,2608020038518531868,Dongling,0.394513299763787,194.11963561879537,1.5915827499840585,False,False,False,False,False,False,False,194.51414891855916,0.394513299763787,0.394513299763787,False,False
seed2027_c4_v2_tight,hardware,1010,37,0.0361328125,50.20769942176662,False,0,1,2608020038518531868,Dongling,0.394513299763787,49.81318612200283,0.4084172500159415,False,False,False,False,False,False,False,50.20769942176662,0.394513299763787,0.394513299763787,False,False
seed2027_c4_v2_tight,hardware,1001,28,0.02734375,0.394513299763787,True,0,0,2608020038518531868,Dongling,0.394513299763787,0.0,0.0,True,True,True,True,False,False,False,0.394513299763787,0.394513299763787,0.394513299763787,True,False
seed2027_c4_v2_tight,hardware,0110,26,0.025390625,0.394513299763787,True,0,0,2608020038518531868,Dongling,0.394513299763787,0.0,0.0,True,True,True,True,False,False,False,0.394513299763787,0.394513299763787,0.394513299763787,True,False
