instance_id,source,bitstring,count,probability,energy,raw_feasible,onehot_violation_count,capacity_violation_count,task_id,backend,exact_energy,energy_gap,normalized_score,quality_gate_pass,near_quality_gate_pass,classical_reach_all_pass,classical_reach_feasible_pass,strict_improvement_all_pass,strict_improvement_feasible_pass,strict_improvement_pass,bqm_energy,threshold_all,threshold_feasible,meets_quality_threshold,strictly_below_threshold
seed2027_c6_v2_tight,hardware,000000,88,0.0859375,2337.920668441713,False,0,1,2608020036161889350,Baihua,-0.697452024772474,2338.6181204664854,12.000678188838835,False,False,False,False,False,False,False,2337.920668441713,-0.697452024772474,-0.697452024772474,False,False
seed2027_c6_v2_tight,hardware,111111,55,0.0537109375,2337.920668441713,False,0,1,2608020036161889350,Baihua,-0.697452024772474,2338.6181204664854,12.000678188838835,False,False,False,False,False,False,False,2337.920668441713,-0.697452024772474,-0.697452024772474,False,False
seed2027_c6_v2_tight,hardware,000010,41,0.0400390625,767.150240741593,False,0,1,2608020036161889350,Baihua,-0.697452024772474,767.8476927663655,3.9402299068363864,False,False,False,False,False,False,False,767.150240741593,-0.697452024772474,-0.697452024772474,False,False
seed2027_c6_v2_tight,hardware,001000,41,0.0400390625,767.2274718570941,False,0,1,2608020036161889350,Baihua,-0.697452024772474,767.9249238818666,3.9406262202640394,False,False,False,False,False,False,False,767.2274718570941,-0.697452024772474,-0.697452024772474,False,False
seed2027_c6_v2_tight,hardware,010000,37,0.0361328125,1720.1610134586654,False,0,1,2608020036161889350,Baihua,-0.697452024772474,1720.8584654834378,8.830628853883335,False,False,False,False,False,False,False,1720.1610134586654,-0.697452024772474,-0.697452024772474,False,False
seed2027_c6_v2_tight,hardware,100000,37,0.0361328125,1720.0505769599076,False,0,1,2608020036161889350,Baihua,-0.697452024772474,1720.74802898468,8.830062146189464,False,False,False,False,False,False,False,1720.0505769599076,-0.697452024772474,-0.697452024772474,False,False
seed2027_c6_v2_tight,hardware,111110,32,0.03125,433.03445627195515,False,0,1,2608020036161889350,Baihua,-0.697452024772474,433.7319082967276,2.2257062861813988,False,False,False,False,False,False,False,433.03445627195515,-0.697452024772474,-0.697452024772474,False,False
seed2027_c6_v2_tight,hardware,000100,25,0.0244140625,767.0589144776377,False,0,1,2608020036161889350,Baihua,-0.697452024772474,767.7563665024102,3.93976126379701,False,False,False,False,False,False,False,767.0589144776377,-0.697452024772474,-0.697452024772474,False,False
seed2027_c6_v2_tight,hardware,101111,25,0.0244140625,1720.1610134586654,False,0,1,2608020036161889350,Baihua,-0.697452024772474,1720.8584654834378,8.830628853883335,False,False,False,False,False,False,False,1720.1610134586654,-0.697452024772474,-0.697452024772474,False,False
seed2027_c6_v2_tight,hardware,101000,23,0.0224609375,433.41553770043106,False,0,1,2608020036161889350,Baihua,-0.697452024772474,434.11298972520353,2.2276618151952468,False,False,False,False,False,False,False,433.41553770043106,-0.697452024772474,-0.697452024772474,False,False
seed2027_c6_v2_tight,hardware,111011,22,0.021484375,767.0589144776377,False,0,1,2608020036161889350,Baihua,-0.697452024772474,767.7563665024102,3.93976126379701,False,False,False,False,False,False,False,767.0589144776377,-0.697452024772474,-0.697452024772474,False,False
seed2027_c6_v2_tight,hardware,100010,21,0.0205078125,433.48722268530514,False,0,1,2608020036161889350,Baihua,-0.697452024772474,434.1846747100776,2.228029668512946,False,False,False,False,False,False,False,433.48722268530514,-0.697452024772474,-0.697452024772474,False,False
seed2027_c6_v2_tight,hardware,111101,21,0.0205078125,767.150240741593,False,0,1,2608020036161889350,Baihua,-0.697452024772474,767.8476927663655,3.9402299068363864,False,False,False,False,False,False,False,767.150240741593,-0.697452024772474,-0.697452024772474,False,False
